snip,slice_num,coord_num,beta,pval,is_bonf
22:29430987_CTTT_C,5,197,0.144337,2.08397e-05,False
22:29430987_CTTT_C,5,198,0.151806,8.52932e-06,False
22:29430987_CTTT_C,5,199,0.156024,5.41078e-06,False
22:29430987_CTTT_C,5,200,0.157649,4.78265e-06,False
22:29430987_CTTT_C,5,201,0.163816,2.25931e-06,False
22:29430987_CTTT_C,5,202,0.166429,1.80003e-06,False
22:29430987_CTTT_C,5,203,0.175668,5.29595e-07,False
22:29430987_CTTT_C,5,204,0.174869,7.10555e-07,False
22:29430987_CTTT_C,5,205,0.177705,5.33538e-07,False
22:29430987_CTTT_C,5,206,0.170406,1.74502e-06,False
22:29430987_CTTT_C,5,207,0.179624,5.32808e-07,False
22:29430987_CTTT_C,5,208,0.180769,5.23174e-07,False
22:29430987_CTTT_C,5,209,0.174989,1.38535e-06,False
22:29430987_CTTT_C,5,210,0.180018,7.89585e-07,False
22:29430987_CTTT_C,5,211,0.186441,3.6285e-07,False
22:29430987_CTTT_C,5,212,0.196453,9.3862e-08,False
22:29430987_CTTT_C,5,213,0.199715,6.73781e-08,False
22:29430987_CTTT_C,5,214,0.194217,1.8443e-07,False
22:29430987_CTTT_C,5,215,0.202793,6.10351e-08,False
22:29430987_CTTT_C,5,216,0.199301,1.16533e-07,False
22:29430987_CTTT_C,5,217,0.206834,4.57054e-08,False
22:29430987_CTTT_C,5,218,0.201962,1.08636e-07,False
22:29430987_CTTT_C,5,219,0.194915,3.26349e-07,False
22:29430987_CTTT_C,5,220,0.1952,3.54941e-07,False
22:29430987_CTTT_C,5,221,0.193573,5.02321e-07,False
22:29430987_CTTT_C,5,222,0.192573,6.63624e-07,False
22:29430987_CTTT_C,5,223,0.185619,1.79379e-06,False
22:29430987_CTTT_C,5,224,0.188121,1.42521e-06,False
22:29430987_CTTT_C,5,225,0.18538,2.21956e-06,False
22:29430987_CTTT_C,5,226,0.180387,4.65086e-06,False
22:29430987_CTTT_C,5,227,0.173603,1.10356e-05,False
22:29430987_CTTT_C,5,228,0.170332,1.74469e-05,False
22:29430987_CTTT_C,5,229,0.169162,2.10514e-05,False
22:29430987_CTTT_C,5,230,0.159318,6.63901e-05,False
22:29430987_CTTT_C,5,231,0.165467,3.62777e-05,False
22:29430987_CTTT_C,5,232,0.146708,0.00026098,False
22:29430987_CTTT_C,5,233,0.154346,0.000129913,False
22:29430987_CTTT_C,5,234,0.144107,0.000363591,False
22:29430987_CTTT_C,5,235,0.144634,0.000370699,False
22:29430987_CTTT_C,5,236,0.120198,0.00320927,False
22:29430987_CTTT_C,5,237,0.13165,0.00129162,False
22:29430987_CTTT_C,5,238,0.129761,0.00159042,False
22:29430987_CTTT_C,5,239,0.125882,0.00228962,False
22:29430987_CTTT_C,5,240,0.113118,0.0063663,False
22:29430987_CTTT_C,5,241,0.110826,0.00780475,False
22:29430987_CTTT_C,5,242,0.104471,0.0125563,False
22:29430987_CTTT_C,5,243,0.094529,0.0248192,False
22:29430987_CTTT_C,5,244,0.0897239,0.0343582,False
22:29430987_CTTT_C,5,245,0.0720236,0.0920561,False
22:29430987_CTTT_C,5,246,0.072258,0.0930595,False
22:29430987_CTTT_C,5,247,0.0620011,0.153246,False
22:29430987_CTTT_C,5,248,0.0562574,0.198958,False
22:29430987_CTTT_C,5,249,0.0502079,0.256334,False
22:29430987_CTTT_C,5,250,0.0432356,0.333248,False
22:29430987_CTTT_C,5,251,0.0308437,0.49414,False
22:29430987_CTTT_C,6,7,-0.00553835,0.817451,False
22:29430987_CTTT_C,6,8,-0.00386669,0.870969,False
22:29430987_CTTT_C,6,9,-0.00899936,0.700714,False
22:29430987_CTTT_C,6,10,-0.0115031,0.620366,False
22:29430987_CTTT_C,6,11,-0.00606883,0.791566,False
22:29430987_CTTT_C,6,12,-0.00825344,0.717146,False
22:29430987_CTTT_C,6,13,-0.00150433,0.94692,False
22:29430987_CTTT_C,6,14,0.000665347,0.976385,False
22:29430987_CTTT_C,6,15,-0.00468141,0.834013,False
22:29430987_CTTT_C,6,16,-0.006438,0.772251,False
22:29430987_CTTT_C,6,17,0.00567131,0.79812,False
22:29430987_CTTT_C,6,18,0.00473562,0.830454,False
22:29430987_CTTT_C,6,19,0.00780331,0.724086,False
22:29430987_CTTT_C,6,20,-0.00324545,0.882717,False
22:29430987_CTTT_C,6,21,0.0112297,0.610494,False
22:29430987_CTTT_C,6,22,0.00847836,0.700481,False
22:29430987_CTTT_C,6,23,0.00586311,0.789964,False
22:29430987_CTTT_C,6,24,0.00814279,0.711171,False
22:29430987_CTTT_C,6,25,0.012695,0.563805,False
22:29430987_CTTT_C,6,26,0.00849582,0.699632,False
22:29430987_CTTT_C,6,27,0.00839732,0.702829,False
22:29430987_CTTT_C,6,28,0.0130305,0.553087,False
22:29430987_CTTT_C,6,29,0.0218654,0.31952,False
22:29430987_CTTT_C,6,30,0.0184318,0.40188,False
22:29430987_CTTT_C,6,31,0.0209514,0.340535,False
22:29430987_CTTT_C,6,32,0.0169358,0.441981,False
22:29430987_CTTT_C,6,33,0.019592,0.373213,False
22:29430987_CTTT_C,6,34,0.0347839,0.114415,False
22:29430987_CTTT_C,6,35,0.0257378,0.242597,False
22:29430987_CTTT_C,6,36,0.0292345,0.185256,False
22:29430987_CTTT_C,6,37,0.0336938,0.127012,False
22:29430987_CTTT_C,6,38,0.0372781,0.0915985,False
22:29430987_CTTT_C,6,39,0.0235385,0.28767,False
22:29430987_CTTT_C,6,40,0.0330037,0.136355,False
22:29430987_CTTT_C,6,41,0.0308459,0.164538,False
22:29430987_CTTT_C,6,42,0.0263577,0.235218,False
22:29430987_CTTT_C,6,43,0.0313377,0.15965,False
22:29430987_CTTT_C,6,44,0.0402678,0.070859,False
22:29430987_CTTT_C,6,45,0.0393647,0.0780122,False
22:29430987_CTTT_C,6,46,0.0365639,0.10209,False
22:29430987_CTTT_C,6,47,0.0341984,0.126921,False
22:29430987_CTTT_C,6,48,0.0358288,0.110392,False
22:29430987_CTTT_C,6,49,0.0379143,0.0917347,False
22:29430987_CTTT_C,6,50,0.0331173,0.141023,False
22:29430987_CTTT_C,6,51,0.0363709,0.106346,False
22:29430987_CTTT_C,6,52,0.0377403,0.0947752,False
22:29430987_CTTT_C,6,53,0.0266414,0.238153,False
22:29430987_CTTT_C,6,54,0.0407221,0.0718646,False
22:29430987_CTTT_C,6,55,0.0349452,0.123609,False
22:29430987_CTTT_C,6,56,0.0400483,0.0774901,False
22:29430987_CTTT_C,6,57,0.0368773,0.1052,False
22:29430987_CTTT_C,6,58,0.0375705,0.0992877,False
22:29430987_CTTT_C,6,59,0.0309998,0.174712,False
22:29430987_CTTT_C,6,60,0.0311749,0.172942,False
22:29430987_CTTT_C,6,61,0.0256043,0.264373,False
22:29430987_CTTT_C,6,62,0.0333497,0.146703,False
22:29430987_CTTT_C,6,63,0.0404822,0.0787475,False
22:29430987_CTTT_C,6,64,0.047496,0.0398568,False
22:29430987_CTTT_C,6,65,0.0330769,0.153706,False
22:29430987_CTTT_C,6,66,0.0234798,0.311303,False
22:29430987_CTTT_C,6,67,0.0190196,0.413915,False
22:29430987_CTTT_C,6,68,0.0336337,0.150437,False
22:29430987_CTTT_C,6,69,0.0212728,0.363663,False
22:29430987_CTTT_C,6,70,0.0273267,0.244154,False
22:29430987_CTTT_C,6,71,0.0239526,0.309777,False
22:29430987_CTTT_C,6,72,0.0277636,0.241275,False
22:29430987_CTTT_C,6,73,0.0281966,0.233205,False
22:29430987_CTTT_C,6,74,0.0265258,0.264665,False
22:29430987_CTTT_C,6,75,0.0225947,0.343439,False
22:29430987_CTTT_C,6,76,0.0233762,0.328478,False
22:29430987_CTTT_C,6,77,0.0267187,0.264856,False
22:29430987_CTTT_C,6,78,0.0307601,0.200099,False
22:29430987_CTTT_C,6,79,0.0324162,0.178189,False
22:29430987_CTTT_C,6,80,0.0381536,0.114306,False
22:29430987_CTTT_C,6,81,0.048551,0.0449106,False
22:29430987_CTTT_C,6,82,0.0388824,0.10984,False
22:29430987_CTTT_C,6,83,0.0385314,0.113852,False
22:29430987_CTTT_C,6,84,0.0424407,0.0823115,False
22:29430987_CTTT_C,6,85,0.0441696,0.0712079,False
22:29430987_CTTT_C,6,86,0.0461662,0.0598656,False
22:29430987_CTTT_C,6,87,0.0436449,0.0760947,False
22:29430987_CTTT_C,6,88,0.0363016,0.140184,False
22:29430987_CTTT_C,6,89,0.0458522,0.0638485,False
22:29430987_CTTT_C,6,90,0.0456094,0.0659999,False
22:29430987_CTTT_C,6,91,0.0448311,0.0706955,False
22:29430987_CTTT_C,6,92,0.0515459,0.038288,False
22:29430987_CTTT_C,6,93,0.0511043,0.0405842,False
22:29430987_CTTT_C,6,94,0.0496534,0.0469284,False
22:29430987_CTTT_C,6,95,0.0496741,0.0473659,False
22:29430987_CTTT_C,6,96,0.0481214,0.0557763,False
22:29430987_CTTT_C,6,97,0.0435909,0.0831729,False
22:29430987_CTTT_C,6,98,0.0563894,0.0255014,False
22:29430987_CTTT_C,6,99,0.0502101,0.0471713,False
22:29430987_CTTT_C,6,100,0.046923,0.0638569,False
22:29430987_CTTT_C,6,101,0.0538017,0.0342417,False
22:29430987_CTTT_C,6,102,0.0535464,0.0356313,False
22:29430987_CTTT_C,6,103,0.0550194,0.0310879,False
22:29430987_CTTT_C,6,104,0.0476758,0.0623721,False
22:29430987_CTTT_C,6,105,0.0473649,0.0645421,False
22:29430987_CTTT_C,6,106,0.0471452,0.0669731,False
22:29430987_CTTT_C,6,107,0.0541571,0.0357288,False
22:29430987_CTTT_C,6,108,0.0526085,0.0418162,False
22:29430987_CTTT_C,6,109,0.056015,0.0305467,False
22:29430987_CTTT_C,6,110,0.0549134,0.0344462,False
22:29430987_CTTT_C,6,111,0.0509774,0.0503542,False
22:29430987_CTTT_C,6,112,0.0527081,0.0433877,False
22:29430987_CTTT_C,6,113,0.0609328,0.0197903,False
22:29430987_CTTT_C,6,114,0.0602449,0.0213,False
22:29430987_CTTT_C,6,115,0.0589627,0.0248124,False
22:29430987_CTTT_C,6,116,0.0544135,0.0386731,False
22:29430987_CTTT_C,6,117,0.057131,0.0302465,False
22:29430987_CTTT_C,6,118,0.0586164,0.0265743,False
22:29430987_CTTT_C,6,119,0.05054,0.0561533,False
22:29430987_CTTT_C,6,120,0.0655807,0.0133019,False
22:29430987_CTTT_C,6,121,0.0630678,0.0176145,False
22:29430987_CTTT_C,6,122,0.0663328,0.0126854,False
22:29430987_CTTT_C,6,123,0.0604964,0.0232709,False
22:29430987_CTTT_C,6,124,0.0649261,0.0150076,False
22:29430987_CTTT_C,6,125,0.066206,0.0133227,False
22:29430987_CTTT_C,6,126,0.0604208,0.0242436,False
22:29430987_CTTT_C,6,127,0.0616829,0.0215572,False
22:29430987_CTTT_C,6,128,0.06292,0.0192192,False
22:29430987_CTTT_C,6,129,0.0662413,0.0138334,False
22:29430987_CTTT_C,6,130,0.0589029,0.0286895,False
22:29430987_CTTT_C,6,131,0.0638568,0.017965,False
22:29430987_CTTT_C,6,132,0.0627671,0.0203564,False
22:29430987_CTTT_C,6,133,0.0587709,0.03027,False
22:29430987_CTTT_C,6,134,0.066125,0.0148532,False
22:29430987_CTTT_C,6,135,0.0682766,0.0120674,False
22:29430987_CTTT_C,6,136,0.063233,0.020355,False
22:29430987_CTTT_C,6,137,0.0662665,0.0152427,False
22:29430987_CTTT_C,6,138,0.061677,0.024195,False
22:29430987_CTTT_C,6,139,0.062569,0.0223678,False
22:29430987_CTTT_C,6,140,0.0690766,0.0117538,False
22:29430987_CTTT_C,6,141,0.0723588,0.00849399,False
22:29430987_CTTT_C,6,142,0.0733642,0.00771485,False
22:29430987_CTTT_C,6,143,0.0747529,0.00665957,False
22:29430987_CTTT_C,6,144,0.0724022,0.00877125,False
22:29430987_CTTT_C,6,145,0.0805318,0.00362036,False
22:29430987_CTTT_C,6,146,0.0865468,0.00178625,False
22:29430987_CTTT_C,6,147,0.085393,0.00208647,False
22:29430987_CTTT_C,6,148,0.0771461,0.00556983,False
22:29430987_CTTT_C,6,149,0.0806533,0.00377126,False
22:29430987_CTTT_C,6,150,0.082525,0.00306557,False
22:29430987_CTTT_C,6,151,0.0862736,0.0020019,False
22:29430987_CTTT_C,6,152,0.0862145,0.00200324,False
22:29430987_CTTT_C,6,153,0.0982139,0.000442591,False
22:29430987_CTTT_C,6,154,0.0896864,0.00136503,False
22:29430987_CTTT_C,6,155,0.0902865,0.00128989,False
22:29430987_CTTT_C,6,156,0.0976498,0.000519132,False
22:29430987_CTTT_C,6,157,0.0987941,0.000464964,False
22:29430987_CTTT_C,6,158,0.0931852,0.000978249,False
22:29430987_CTTT_C,6,159,0.099721,0.000431449,False
22:29430987_CTTT_C,6,160,0.102462,0.000305701,False
22:29430987_CTTT_C,6,161,0.103243,0.000284237,False
22:29430987_CTTT_C,6,162,0.0969363,0.00067495,False
22:29430987_CTTT_C,6,163,0.106254,0.000202982,False
22:29430987_CTTT_C,6,164,0.103003,0.000329966,False
22:29430987_CTTT_C,6,165,0.105727,0.000237536,False
22:29430987_CTTT_C,6,166,0.102643,0.000371265,False
22:29430987_CTTT_C,6,167,0.10387,0.000328405,False
22:29430987_CTTT_C,6,168,0.106974,0.000229695,False
22:29430987_CTTT_C,6,169,0.105889,0.000274881,False
22:29430987_CTTT_C,6,170,0.1018,0.000496842,False
22:29430987_CTTT_C,6,171,0.10997,0.000177267,False
22:29430987_CTTT_C,6,172,0.113413,0.000116238,False
22:29430987_CTTT_C,6,173,0.118777,5.63699e-05,False
22:29430987_CTTT_C,6,174,0.115722,9.25987e-05,False
22:29430987_CTTT_C,6,175,0.120326,5.28235e-05,False
22:29430987_CTTT_C,6,176,0.116425,9.77204e-05,False
22:29430987_CTTT_C,6,177,0.129958,1.44479e-05,False
22:29430987_CTTT_C,6,178,0.130398,1.50026e-05,False
22:29430987_CTTT_C,6,179,0.123869,4.29026e-05,False
22:29430987_CTTT_C,6,180,0.127135,2.90635e-05,False
22:29430987_CTTT_C,6,181,0.132886,1.3836e-05,False
22:29430987_CTTT_C,6,182,0.136492,8.66591e-06,False
22:29430987_CTTT_C,6,183,0.135609,1.11983e-05,False
22:29430987_CTTT_C,6,184,0.136067,1.12484e-05,False
22:29430987_CTTT_C,6,185,0.137598,1.00376e-05,False
22:29430987_CTTT_C,6,186,0.13272,2.29543e-05,False
22:29430987_CTTT_C,6,187,0.134971,1.89467e-05,False
22:29430987_CTTT_C,6,188,0.138142,1.31718e-05,False
22:29430987_CTTT_C,6,189,0.142198,8.11717e-06,False
22:29430987_CTTT_C,6,190,0.150942,2.54841e-06,False
22:29430987_CTTT_C,6,191,0.147764,4.66332e-06,False
22:29430987_CTTT_C,6,192,0.152218,2.69541e-06,False
22:29430987_CTTT_C,6,193,0.146823,7.26007e-06,False
22:29430987_CTTT_C,6,194,0.14176,1.61336e-05,False
22:29430987_CTTT_C,6,195,0.144257,1.3374e-05,False
22:29430987_CTTT_C,6,196,0.147998,8.77491e-06,False
22:29430987_CTTT_C,6,197,0.15842,2.28785e-06,False
22:29430987_CTTT_C,6,198,0.160389,1.97441e-06,False
22:29430987_CTTT_C,6,199,0.16148,1.92252e-06,False
22:29430987_CTTT_C,6,200,0.159028,3.17433e-06,False
22:29430987_CTTT_C,6,201,0.142002,3.57592e-05,False
22:29430987_CTTT_C,6,202,0.150618,1.28685e-05,False
22:29430987_CTTT_C,6,203,0.163005,2.69828e-06,False
22:29430987_CTTT_C,6,204,0.172653,7.87643e-07,False
22:29430987_CTTT_C,6,205,0.168222,1.71942e-06,False
22:29430987_CTTT_C,6,206,0.16806,2.11042e-06,False
22:29430987_CTTT_C,6,207,0.16974,1.91913e-06,False
22:29430987_CTTT_C,6,208,0.176958,7.79999e-07,False
22:29430987_CTTT_C,6,209,0.164523,4.8482e-06,False
22:29430987_CTTT_C,6,210,0.177255,9.94284e-07,False
22:29430987_CTTT_C,6,211,0.17799,1.03413e-06,False
22:29430987_CTTT_C,6,212,0.191112,1.87779e-07,False
22:29430987_CTTT_C,6,213,0.185461,4.7796e-07,False
22:29430987_CTTT_C,6,214,0.178602,1.47395e-06,False
22:29430987_CTTT_C,6,215,0.18589,6.25065e-07,False
22:29430987_CTTT_C,6,216,0.191517,3.28842e-07,False
22:29430987_CTTT_C,6,217,0.188979,5.6271e-07,False
22:29430987_CTTT_C,6,218,0.187907,7.43657e-07,False
22:29430987_CTTT_C,6,219,0.186849,9.53998e-07,False
22:29430987_CTTT_C,6,220,0.184068,1.60926e-06,False
22:29430987_CTTT_C,6,221,0.191163,6.959e-07,False
22:29430987_CTTT_C,6,222,0.18046,3.14185e-06,False
22:29430987_CTTT_C,6,223,0.186839,1.61865e-06,False
22:29430987_CTTT_C,6,224,0.187224,1.68441e-06,False
22:29430987_CTTT_C,6,225,0.184355,2.75018e-06,False
22:29430987_CTTT_C,6,226,0.181192,4.23524e-06,False
22:29430987_CTTT_C,6,227,0.17867,6.33962e-06,False
22:29430987_CTTT_C,6,228,0.17826,7.32305e-06,False
22:29430987_CTTT_C,6,229,0.174711,1.18487e-05,False
22:29430987_CTTT_C,6,230,0.171902,1.76682e-05,False
22:29430987_CTTT_C,6,231,0.170974,2.05316e-05,False
22:29430987_CTTT_C,6,232,0.162116,5.8703e-05,False
22:29430987_CTTT_C,6,233,0.159383,8.25866e-05,False
22:29430987_CTTT_C,6,234,0.153985,0.000150378,False
22:29430987_CTTT_C,6,235,0.151795,0.000196888,False
22:29430987_CTTT_C,6,236,0.154407,0.000161452,False
22:29430987_CTTT_C,6,237,0.145946,0.000379685,False
22:29430987_CTTT_C,6,238,0.14124,0.000613268,False
22:29430987_CTTT_C,6,239,0.131551,0.00149331,False
22:29430987_CTTT_C,6,240,0.12469,0.00272208,False
22:29430987_CTTT_C,6,241,0.112131,0.00731317,False
22:29430987_CTTT_C,6,242,0.121414,0.00385768,False
22:29430987_CTTT_C,6,243,0.111369,0.00839436,False
22:29430987_CTTT_C,6,244,0.103351,0.0151169,False
22:29430987_CTTT_C,6,245,0.0916291,0.0320911,False
22:29430987_CTTT_C,6,246,0.0843228,0.0502422,False
22:29430987_CTTT_C,6,247,0.0860378,0.0475705,False
22:29430987_CTTT_C,6,248,0.0685572,0.117655,False
22:29430987_CTTT_C,6,249,0.0669938,0.129529,False
22:29430987_CTTT_C,6,250,0.0567608,0.203255,False
22:29430987_CTTT_C,6,251,0.0602201,0.181243,False
22:29430987_CTTT_C,7,7,0.00981508,0.678538,False
22:29430987_CTTT_C,7,8,0.016276,0.487582,False
22:29430987_CTTT_C,7,9,0.0121311,0.601023,False
22:29430987_CTTT_C,7,10,0.00859096,0.708968,False
22:29430987_CTTT_C,7,11,0.00796911,0.726735,False
22:29430987_CTTT_C,7,12,0.00968572,0.668599,False
22:29430987_CTTT_C,7,13,-6.17526e-05,0.997813,False
22:29430987_CTTT_C,7,14,0.00394625,0.859763,False
22:29430987_CTTT_C,7,15,0.008576,0.69963,False
22:29430987_CTTT_C,7,16,-0.000274894,0.990113,False
22:29430987_CTTT_C,7,17,0.000525483,0.980978,False
22:29430987_CTTT_C,7,18,-0.00599881,0.785695,False
22:29430987_CTTT_C,7,19,0.000687039,0.975085,False
22:29430987_CTTT_C,7,20,0.00247234,0.910454,False
22:29430987_CTTT_C,7,21,0.00684664,0.755279,False
22:29430987_CTTT_C,7,22,0.00330453,0.880035,False
22:29430987_CTTT_C,7,23,0.00237331,0.913649,False
22:29430987_CTTT_C,7,24,0.00529755,0.80902,False
22:29430987_CTTT_C,7,25,0.00743718,0.733572,False
22:29430987_CTTT_C,7,26,0.0130895,0.548439,False
22:29430987_CTTT_C,7,27,0.0161058,0.460917,False
22:29430987_CTTT_C,7,28,0.0261728,0.231473,False
22:29430987_CTTT_C,7,29,0.0253475,0.246424,False
22:29430987_CTTT_C,7,30,0.0282934,0.195783,False
22:29430987_CTTT_C,7,31,0.0238325,0.275527,False
22:29430987_CTTT_C,7,32,0.0238469,0.275603,False
22:29430987_CTTT_C,7,33,0.0294969,0.177945,False
22:29430987_CTTT_C,7,34,0.0257309,0.239631,False
22:29430987_CTTT_C,7,35,0.0327464,0.135355,False
22:29430987_CTTT_C,7,36,0.0374439,0.087897,False
22:29430987_CTTT_C,7,37,0.030475,0.165479,False
22:29430987_CTTT_C,7,38,0.0207118,0.346921,False
22:29430987_CTTT_C,7,39,0.0325513,0.140997,False
22:29430987_CTTT_C,7,40,0.0197721,0.371352,False
22:29430987_CTTT_C,7,41,0.0280674,0.204896,False
22:29430987_CTTT_C,7,42,0.0351547,0.112939,False
22:29430987_CTTT_C,7,43,0.0340489,0.125965,False
22:29430987_CTTT_C,7,44,0.0151846,0.494374,False
22:29430987_CTTT_C,7,45,0.0335232,0.132576,False
22:29430987_CTTT_C,7,46,0.0253786,0.254844,False
22:29430987_CTTT_C,7,47,0.0263876,0.237904,False
22:29430987_CTTT_C,7,48,0.034589,0.12354,False
22:29430987_CTTT_C,7,49,0.0334474,0.13597,False
22:29430987_CTTT_C,7,50,0.035081,0.119137,False
22:29430987_CTTT_C,7,51,0.0158335,0.481926,False
22:29430987_CTTT_C,7,52,0.031977,0.156429,False
22:29430987_CTTT_C,7,53,0.0356496,0.115056,False
22:29430987_CTTT_C,7,54,0.0270897,0.232241,False
22:29430987_CTTT_C,7,55,0.0338631,0.13596,False
22:29430987_CTTT_C,7,56,0.0242726,0.287643,False
22:29430987_CTTT_C,7,57,0.0221236,0.332331,False
22:29430987_CTTT_C,7,58,0.0333051,0.145511,False
22:29430987_CTTT_C,7,59,0.0351475,0.124886,False
22:29430987_CTTT_C,7,60,0.0234649,0.306703,False
22:29430987_CTTT_C,7,61,0.0300565,0.191112,False
22:29430987_CTTT_C,7,62,0.0238169,0.301465,False
22:29430987_CTTT_C,7,63,0.0127266,0.581241,False
22:29430987_CTTT_C,7,64,0.0301157,0.194158,False
22:29430987_CTTT_C,7,65,0.027226,0.241007,False
22:29430987_CTTT_C,7,66,0.0230207,0.322829,False
22:29430987_CTTT_C,7,67,0.0155532,0.505313,False
22:29430987_CTTT_C,7,68,0.0210548,0.368471,False
22:29430987_CTTT_C,7,69,0.0328119,0.161719,False
22:29430987_CTTT_C,7,70,0.0267859,0.254199,False
22:29430987_CTTT_C,7,71,0.0277056,0.239477,False
22:29430987_CTTT_C,7,72,0.023899,0.311597,False
22:29430987_CTTT_C,7,73,0.0242684,0.305871,False
22:29430987_CTTT_C,7,74,0.0275096,0.246038,False
22:29430987_CTTT_C,7,75,0.0247912,0.298012,False
22:29430987_CTTT_C,7,76,0.0258934,0.278247,False
22:29430987_CTTT_C,7,77,0.028698,0.230783,False
22:29430987_CTTT_C,7,78,0.0322116,0.17959,False
22:29430987_CTTT_C,7,79,0.0320332,0.183591,False
22:29430987_CTTT_C,7,80,0.0409795,0.0894352,False
22:29430987_CTTT_C,7,81,0.0420486,0.0821482,False
22:29430987_CTTT_C,7,82,0.0468982,0.053272,False
22:29430987_CTTT_C,7,83,0.0438038,0.0717593,False
22:29430987_CTTT_C,7,84,0.0385339,0.113352,False
22:29430987_CTTT_C,7,85,0.0449997,0.0655786,False
22:29430987_CTTT_C,7,86,0.0419214,0.0875133,False
22:29430987_CTTT_C,7,87,0.0508103,0.0388209,False
22:29430987_CTTT_C,7,88,0.0375439,0.127228,False
22:29430987_CTTT_C,7,89,0.0443947,0.0721892,False
22:29430987_CTTT_C,7,90,0.0468364,0.0585835,False
22:29430987_CTTT_C,7,91,0.0522851,0.034999,False
22:29430987_CTTT_C,7,92,0.0475113,0.0564982,False
22:29430987_CTTT_C,7,93,0.0505122,0.0424472,False
22:29430987_CTTT_C,7,94,0.0511529,0.0400893,False
22:29430987_CTTT_C,7,95,0.0544392,0.0297,False
22:29430987_CTTT_C,7,96,0.0500198,0.0462205,False
22:29430987_CTTT_C,7,97,0.0491378,0.0508108,False
22:29430987_CTTT_C,7,98,0.0576401,0.022479,False
22:29430987_CTTT_C,7,99,0.061328,0.0153893,False
22:29430987_CTTT_C,7,100,0.0596569,0.0185141,False
22:29430987_CTTT_C,7,101,0.0572745,0.0241078,False
22:29430987_CTTT_C,7,102,0.0575731,0.0239629,False
22:29430987_CTTT_C,7,103,0.0583687,0.0222622,False
22:29430987_CTTT_C,7,104,0.0640774,0.0123238,False
22:29430987_CTTT_C,7,105,0.0692544,0.00691993,False
22:29430987_CTTT_C,7,106,0.0629754,0.0143175,False
22:29430987_CTTT_C,7,107,0.0616695,0.0167604,False
22:29430987_CTTT_C,7,108,0.0586851,0.0232294,False
22:29430987_CTTT_C,7,109,0.059025,0.0225663,False
22:29430987_CTTT_C,7,110,0.056006,0.0307702,False
22:29430987_CTTT_C,7,111,0.0570405,0.0282302,False
22:29430987_CTTT_C,7,112,0.0610489,0.0191126,False
22:29430987_CTTT_C,7,113,0.0543558,0.0375295,False
22:29430987_CTTT_C,7,114,0.0626973,0.0165764,False
22:29430987_CTTT_C,7,115,0.0598294,0.0224346,False
22:29430987_CTTT_C,7,116,0.055215,0.0354655,False
22:29430987_CTTT_C,7,117,0.0628169,0.0168802,False
22:29430987_CTTT_C,7,118,0.0547305,0.0379681,False
22:29430987_CTTT_C,7,119,0.0639741,0.0154168,False
22:29430987_CTTT_C,7,120,0.0615417,0.0201283,False
22:29430987_CTTT_C,7,121,0.0576189,0.0297836,False
22:29430987_CTTT_C,7,122,0.0627492,0.0180638,False
22:29430987_CTTT_C,7,123,0.0676469,0.0109435,False
22:29430987_CTTT_C,7,124,0.0659233,0.0133018,False
22:29430987_CTTT_C,7,125,0.0683602,0.0104199,False
22:29430987_CTTT_C,7,126,0.0689259,0.0100159,False
22:29430987_CTTT_C,7,127,0.0690868,0.00995877,False
22:29430987_CTTT_C,7,128,0.0646449,0.0159839,False
22:29430987_CTTT_C,7,129,0.067847,0.0116588,False
22:29430987_CTTT_C,7,130,0.0610653,0.0233275,False
22:29430987_CTTT_C,7,131,0.0684897,0.0111561,False
22:29430987_CTTT_C,7,132,0.0645204,0.0167821,False
22:29430987_CTTT_C,7,133,0.0660253,0.0146716,False
22:29430987_CTTT_C,7,134,0.0646303,0.0171097,False
22:29430987_CTTT_C,7,135,0.0684271,0.0117368,False
22:29430987_CTTT_C,7,136,0.066128,0.01502,False
22:29430987_CTTT_C,7,137,0.0728568,0.00737557,False
22:29430987_CTTT_C,7,138,0.0747397,0.00608026,False
22:29430987_CTTT_C,7,139,0.0688339,0.0117199,False
22:29430987_CTTT_C,7,140,0.0628242,0.0216824,False
22:29430987_CTTT_C,7,141,0.0600034,0.0286935,False
22:29430987_CTTT_C,7,142,0.0602253,0.0283233,False
22:29430987_CTTT_C,7,143,0.0649337,0.0182956,False
22:29430987_CTTT_C,7,144,0.0653253,0.017663,False
22:29430987_CTTT_C,7,145,0.0662051,0.0163362,False
22:29430987_CTTT_C,7,146,0.06035,0.0288894,False
22:29430987_CTTT_C,7,147,0.0616582,0.0258611,False
22:29430987_CTTT_C,7,148,0.0649523,0.0190618,False
22:29430987_CTTT_C,7,149,0.0649053,0.0192189,False
22:29430987_CTTT_C,7,150,0.0660002,0.0175166,False
22:29430987_CTTT_C,7,151,0.0626367,0.0241437,False
22:29430987_CTTT_C,7,152,0.0740572,0.00789109,False
22:29430987_CTTT_C,7,153,0.0687273,0.0136789,False
22:29430987_CTTT_C,7,154,0.0797718,0.0042464,False
22:29430987_CTTT_C,7,155,0.0780195,0.00520503,False
22:29430987_CTTT_C,7,156,0.0816828,0.00351952,False
22:29430987_CTTT_C,7,157,0.0895057,0.00143011,False
22:29430987_CTTT_C,7,158,0.0908545,0.0012443,False
22:29430987_CTTT_C,7,159,0.0894258,0.00151573,False
22:29430987_CTTT_C,7,160,0.0961254,0.000674441,False
